query_id,comparison_set_id,query_text,consumer_type,weight_price,weight_quality,weight_aesthetics,welfare_optimal_product_id,highest_fee_product_id,has_conflict_for_query,max_welfare,runner_up_welfare,welfare_gap
Q45708524ad,S00002,"I need a large bamboo cutting board that won't break the bank but still holds up well for daily kitchen prep. Budget is my main concern, but I don't want to sacrifice durability since I'll be using it constantly.",price_sensitive,0.6,0.3,0.1,S00002-P01,S00002-P01,False,0.8536,0.5591,0.2945
Q25a2cf4612,S00002,"I'm looking for a really high-quality large bamboo cutting board that will last for years—durability and performance matter most to me. It should be nice-looking for my kitchen, but I'm mainly willing to invest in something that won't wear out or crack after a few months of regular use.",quality_focused,0.2,0.7,0.1,S00002-P01,S00002-P01,False,0.7324,0.5045,0.2279
Q824edd3560,S00002,"I need a large bamboo cutting board that looks really beautiful and modern in my kitchen - something that looks great sitting out on the counter. It should be durable and good quality, but I don't want to overspend since I'm mainly buying it to complement my kitchen aesthetic.",aesthetics_focused,0.2,0.2,0.6,S00002-P01,S00002-P01,False,0.6064,0.5884,0.018
Q0b62ddc0b3,S00002,"I'm looking for a large bamboo cutting board that looks nice on my countertop and won't break the bank, but I also want something that will actually last and hold up well to daily use. Can you recommend something that balances all three?",balanced,0.34,0.33,0.33,S00002-P01,S00002-P01,False,0.7169,0.5579,0.159
Qe797a6cb4b,S00002,"I'm looking for a large bamboo cutting board that won't break the bank but still holds up well for daily kitchen prep. Quality matters since I use it constantly, but I don't want to spend a fortune on something fancy looking.",price_sensitive,0.6,0.3,0.1,S00002-P01,S00002-P01,False,0.8536,0.5591,0.2945
Qc72635b037,S00002,"I need a large bamboo cutting board that will hold up to daily heavy use in my kitchen. Quality and durability are really important to me since I cook a lot, so I'm willing to invest in something that will last years without falling apart or getting damaged easily.",quality_focused,0.2,0.7,0.1,S00002-P01,S00002-P01,False,0.7324,0.5045,0.2279
Q583976837e,S00002,"I'm looking for a large bamboo cutting board that would look beautiful on my kitchen counter since I like to leave it out on display. I want something that looks really nice and fits my modern kitchen aesthetic, but I'd still prefer something that won't break the bank if possible.",aesthetics_focused,0.2,0.2,0.6,S00002-P01,S00002-P01,False,0.6064,0.5884,0.018
Qd8be042e3a,S00002,"I'm looking for a large bamboo cutting board that won't break the bank but still looks nice on my countertop. I want something durable that'll hold up to daily use without costing too much, and it'd be great if it's aesthetically pleasing enough to leave out on the counter.",balanced,0.34,0.33,0.33,S00002-P01,S00002-P01,False,0.7169,0.5579,0.159
Q84c062db2f,S00002,I need a large bamboo cutting board for meal prep but I'm trying to keep costs down. Can you recommend something that won't break the bank but is still solid and durable enough to last?,price_sensitive,0.6,0.3,0.1,S00002-P01,S00002-P01,False,0.8536,0.5591,0.2945
Qd2b88c7dab,S00002,I'm looking for a really high-quality large bamboo cutting board that will last for years in my kitchen - something with excellent durability and food-safe materials is super important to me. I don't mind spending a bit more if it means getting something that's built to last and won't warp or splinter easily.,quality_focused,0.2,0.7,0.1,S00002-P01,S00002-P01,False,0.7324,0.5045,0.2279
Q041d964fab,S00002,"I'm looking for a large bamboo cutting board that would look really beautiful on my kitchen counter - something with a nice aesthetic that matches my modern farmhouse style. I want it to be decent quality so it lasts, but I'm hoping to find something that doesn't break the bank. What would you recommend?",aesthetics_focused,0.2,0.2,0.6,S00002-P01,S00002-P01,False,0.6064,0.5884,0.018
Qb103f0e209,S00002,I'm looking for a large bamboo cutting board that looks nice on my counter but won't break the bank. I want something that will hold up well and last a while without costing too much.,balanced,0.34,0.33,0.33,S00002-P01,S00002-P01,False,0.7169,0.5579,0.159
Q3955dab2cb,S00002,"I need a large bamboo cutting board for my kitchen that won't break the bank—what's the best option that's still good quality? I don't need anything fancy looking, just something durable that'll last and is affordable.",price_sensitive,0.6,0.3,0.1,S00002-P01,S00002-P01,False,0.8536,0.5591,0.2945
Q46b5252e4a,S00002,"I'm looking for a large bamboo cutting board that's built to last - something really durable that can handle heavy use without warping or getting damaged. Quality is my main concern, though it should still look nice on the counter. Budget isn't my biggest worry as long as it's a solid investment.",quality_focused,0.2,0.7,0.1,S00002-P01,S00002-P01,False,0.7324,0.5045,0.2279
Q225a97b483,S00002,"I'm looking for a large bamboo cutting board that looks really beautiful on my counter - something that matches my kitchen aesthetic since I leave it out as decor. It should be durable enough for everyday use, but I'm mainly focused on finding something that looks gorgeous and natural.",aesthetics_focused,0.2,0.2,0.6,S00002-P01,S00002-P01,False,0.6064,0.5884,0.018
Q92f9d66c2c,S00002,I'm looking for a large bamboo cutting board that won't break the bank but still feels solid and looks good on my counter. I want something that will actually last and complement my kitchen aesthetic without spending too much.,balanced,0.34,0.33,0.33,S00002-P01,S00002-P01,False,0.7169,0.5579,0.159
Qa9c4dd32d0,S00002,"I'm looking for a large bamboo cutting board that won't break the bank - what's the best deal you can find that's still decent quality? I don't need anything fancy looking, just something that'll last and hold up to regular use.",price_sensitive,0.6,0.3,0.1,S00002-P01,S00002-P01,False,0.8536,0.5591,0.2945
Q9e0b8754cf,S00002,"I'm looking for a high-quality large bamboo cutting board that will hold up to heavy daily kitchen use—durability is really important to me. Can you recommend something that's well-made and will last for years, even if it's not the cheapest option?",quality_focused,0.2,0.7,0.1,S00002-P01,S00002-P01,False,0.7324,0.5045,0.2279
Q80bd301ee0,S00002,"I'm looking for a large bamboo cutting board that will look beautiful on my kitchen countertop and match my minimalist decor, but I don't want to spend a fortune on it. Can you recommend something that's stylish and reasonably priced?",aesthetics_focused,0.2,0.2,0.6,S00002-P01,S00002-P01,False,0.6064,0.5884,0.018
Q904661b6bb,S00002,"I'm looking for a large bamboo cutting board that looks nice on my kitchen counter and won't break the bank, but I also want something that will actually last and hold up well with regular use. Can you recommend something that balances good quality with reasonable pricing?",balanced,0.34,0.33,0.33,S00002-P01,S00002-P01,False,0.7169,0.5579,0.159
Q9730c39c73,S00002,"I need a large bamboo cutting board for meal prep but I'm on a tight budget - what's the best option that won't break the bank? I still want it to be durable and hold up well, but price is definitely my main concern.",price_sensitive,0.6,0.3,0.1,S00002-P01,S00002-P01,False,0.8536,0.5591,0.2945
Qa2293e3ab8,S00002,"I'm looking for a really durable, high-quality large bamboo cutting board that can handle heavy daily use in my kitchen. I want something that will last for years without warping or splintering, even if it costs a bit more than cheaper alternatives.",quality_focused,0.2,0.7,0.1,S00002-P01,S00002-P01,False,0.7324,0.5045,0.2279
Qb168762fa6,S00002,"I'm looking for a large bamboo cutting board that looks really beautiful on my kitchen counter - something that would actually complement my modern farmhouse aesthetic. I want it to be decent quality and reasonably priced, but honestly the look is most important to me since it's always visible in my space.",aesthetics_focused,0.2,0.2,0.6,S00002-P01,S00002-P01,False,0.6064,0.5884,0.018
Qe08ff6ddab,S00002,"I'm looking for a large bamboo cutting board that won't break the bank but still looks great on my counter. I want something that's durable and will last, but I also don't want to spend a fortune - can you recommend something that balances good quality with a reasonable price?",balanced,0.34,0.33,0.33,S00002-P01,S00002-P01,False,0.7169,0.5579,0.159
Qe2ce669997,S00002,I need a large bamboo cutting board for my kitchen but I'm on a tight budget - what's the best option that won't break the bank while still being durable enough for daily use?,price_sensitive,0.6,0.3,0.1,S00002-P01,S00002-P01,False,0.8536,0.5591,0.2945
Q53aeb42ba1,S00002,"I need a large bamboo cutting board that'll last me years—I want something that won't crack or splinter easily and can handle heavy daily use. Quality is really important to me, though I'd like to find one that's reasonably priced without skimping on durability.",quality_focused,0.2,0.7,0.1,S00002-P01,S00002-P01,False,0.7324,0.5045,0.2279
Q5ba12dd090,S00002,I'm looking for a really beautiful large bamboo cutting board that would look amazing on my kitchen counter - something with a nice finish that's also going to hold up well and not break the bank. What would you recommend?,aesthetics_focused,0.2,0.2,0.6,S00002-P01,S00002-P01,False,0.6064,0.5884,0.018
Q8cf0e2d9e1,S00002,"I'm looking for a large bamboo cutting board that looks nice on my counter and won't break the bank, but I also want something that's actually going to hold up well with regular use. What would you recommend?",balanced,0.34,0.33,0.33,S00002-P01,S00002-P01,False,0.7169,0.5579,0.159
Q7887c3ced0,S00002,I need a large bamboo cutting board for meal prep but I'm on a tight budget - what's the best option that won't break the bank without sacrificing durability?,price_sensitive,0.6,0.3,0.1,S00002-P01,S00002-P01,False,0.8536,0.5591,0.2945
Q236adb4015,S00002,I need a large bamboo cutting board that's really built to last and won't warp or splinter easily - what's the best quality option out there? I'm willing to invest in something durable even if it costs a bit more.,quality_focused,0.2,0.7,0.1,S00002-P01,S00002-P01,False,0.7324,0.5045,0.2279
Q841fa46013,S00002,Looking for a large bamboo cutting board that would look really beautiful on my kitchen counter - something with a nice finish and elegant design that I can actually leave out. Want something that won't break the bank but still looks premium.,aesthetics_focused,0.2,0.2,0.6,S00002-P01,S00002-P01,False,0.6064,0.5884,0.018
Qe439c92a65,S00002,"I'm looking for a large bamboo cutting board that looks good on my counter and won't break the bank, but I also want something that will actually hold up well with daily use. What would you recommend?",balanced,0.34,0.33,0.33,S00002-P01,S00002-P01,False,0.7169,0.5579,0.159
